"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39026","","","","","6757","GVF-CM-ECO39026","","2010-01-03","","","hunter","","","Wild","Reptiles","Kinixys erosa","Kinixys erosa","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18331","GVF-CM-ECO39026LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO85064","","","","","6758","GVF-CM-ECO85064","","2010-01-03","","","hunter","","","Wild","Other Mammals","Manis tricuspis","Phataginus tricuspis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18159","GVF-CM-ECO85064LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87100","","","","","6759","GVF-CM-ECO87100","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18413","GVF-CM-ECO87100LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87101","","","","","6760","GVF-CM-ECO87101","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18414","GVF-CM-ECO87101LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87102","","","","","6761","GVF-CM-ECO87102","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18415","GVF-CM-ECO87102LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87104","","","","","6762","GVF-CM-ECO87104","","2010-01-03","","","hunter","","","Wild","Other Mammals","Manis tricuspis","Phataginus tricuspis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18416","GVF-CM-ECO87104LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87105","","","","","6763","GVF-CM-ECO87105","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18417","GVF-CM-ECO87105LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87107","","","","","6764","GVF-CM-ECO87107","","2010-01-03","","","hunter","","","Wild","Reptiles","Kinixys erosa","Kinixys erosa","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18418","GVF-CM-ECO87107LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87108","","","","","6765","GVF-CM-ECO87108","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus nigrifrons","Cephalophus nigrifrons","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18420","GVF-CM-ECO87108LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87109","","","","","6766","GVF-CM-ECO87109","","2010-01-03","","","hunter","","","Wild","Primates","Cercopithecus nictitans","Cercopithecus nictitans","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18473","GVF-CM-ECO87109LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87112","","","","","6767","GVF-CM-ECO87112","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18474","GVF-CM-ECO87112LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87113","","","","","6768","GVF-CM-ECO87113","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus dorsalis","Cephalophus dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18475","GVF-CM-ECO87113LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87120","","","","","6769","GVF-CM-ECO87120","","2010-01-03","","","hunter","","","Wild","Primates","Cercopithecus pogonias","Cercopithecus pogonias","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18476","GVF-CM-ECO87120LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87122","","","","","6770","GVF-CM-ECO87122","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18478","GVF-CM-ECO87122LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87123","","","","","6771","GVF-CM-ECO87123","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18479","GVF-CM-ECO87123LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87127","","","","","6772","GVF-CM-ECO87127","","2010-01-03","","","hunter","","","Wild","Primates","Cercopithecus nictitans","Cercopithecus nictitans","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18480","GVF-CM-ECO87127LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87129","","","","","6773","GVF-CM-ECO87129","","2010-01-03","","","hunter","","","Wild","Primates","Cercopithecus pogonias","Cercopithecus pogonias","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18481","GVF-CM-ECO87129LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87134","","","","","6774","GVF-CM-ECO87134","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus rufilatus","Cephalophus rufilatus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18482","GVF-CM-ECO87134LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87150","","","","","6775","GVF-CM-ECO87150","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18489","GVF-CM-ECO87150LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87151","","","","","6776","GVF-CM-ECO87151","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18490","GVF-CM-ECO87151LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87152","","","","","6777","GVF-CM-ECO87152","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18491","GVF-CM-ECO87152LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87153","","","","","6778","GVF-CM-ECO87153","","2010-01-03","","","hunter","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18492","GVF-CM-ECO87153LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Mpane village, 65km East of Lomie","Mpane village, 65km East of Lomie-2010-01-03","Cameroon","East","","3.30983","14.06197","","","","","","","","2010-01-03","00:00:00","","Aristide","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO87154","","","","","6779","GVF-CM-ECO87154","","2010-01-03","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q2:  Jan 1 - Mar 31, 2010","","","18493","GVF-CM-ECO87154LEDN1","2011-02-26","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
