"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0058","","","","","1983","WCS11610.0058","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 50.8<br/><b>Body Weight (g)</b>: 20<br/><b>Ectoparasites</b>: Yes<br/>","3389","WCS11610.0058.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0059","","","","","1984","WCS11610.0059","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3390","WCS11610.0059.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0059","","","","","1984","WCS11610.0059","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3391","WCS11610.0059.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0059","","","","","1984","WCS11610.0059","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3392","WCS11610.0059.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0059","","","","","1984","WCS11610.0059","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3393","WCS11610.0059.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0060","","","","","1985","WCS11610.0060","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52.5<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3394","WCS11610.0060.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0060","","","","","1985","WCS11610.0060","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52.5<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3395","WCS11610.0060.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0060","","","","","1985","WCS11610.0060","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52.5<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3396","WCS11610.0060.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0060","","","","","1985","WCS11610.0060","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52.5<br/><b>Body Weight (g)</b>: 21<br/><b>Ectoparasites</b>: Yes<br/>","3397","WCS11610.0060.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0061","","","","","1986","WCS11610.0061","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3398","WCS11610.0061.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0061","","","","","1986","WCS11610.0061","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3399","WCS11610.0061.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0061","","","","","1986","WCS11610.0061","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3400","WCS11610.0061.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0061","","","","","1986","WCS11610.0061","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3401","WCS11610.0061.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0062","","","","","1987","WCS11610.0062","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52<br/><b>Body Weight (g)</b>: 19<br/><b>Ectoparasites</b>: Yes<br/>","3402","WCS11610.0062.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0062","","","","","1987","WCS11610.0062","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52<br/><b>Body Weight (g)</b>: 19<br/><b>Ectoparasites</b>: Yes<br/>","3403","WCS11610.0062.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0062","","","","","1987","WCS11610.0062","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","<b>Forearm Length (mm)</b>: 52<br/><b>Body Weight (g)</b>: 19<br/><b>Ectoparasites</b>: Yes<br/>","3404","WCS11610.0062.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0063","","","","","1988","WCS11610.0063","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3405","WCS11610.0063.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0063","","","","","1988","WCS11610.0063","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3406","WCS11610.0063.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0063","","","","","1988","WCS11610.0063","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3407","WCS11610.0063.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0063","","","","","1988","WCS11610.0063","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3408","WCS11610.0063.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0064","","","","","1989","WCS11610.0064","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3409","WCS11610.0064.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0064","","","","","1989","WCS11610.0064","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3410","WCS11610.0064.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0064","","","","","1989","WCS11610.0064","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3411","WCS11610.0064.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0064","","","","","1989","WCS11610.0064","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Male","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3412","WCS11610.0064.R02","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0065","","","","","1990","WCS11610.0065","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3413","WCS11610.0065.O01","","Oral swab","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0065","","","","","1990","WCS11610.0065","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3414","WCS11610.0065.R01","","Rectal swab ","","Frozen - other","","","","","Cryotube ","Viral transport media","","","","","","0.5","","","","","","","<b>Sample Location</b>: Institute Pasteur in Cambodia<br/><b>Sample Location</b>: Institute Pasteur in Cambodia<br/>","11/30/2010 4:09:31 PM","","False"
"Kon Klong 2","Kon Klong 2 2010-07-14","Cambodia","Battambang","Moung Russei","13.38352","103.8587","Agriculture","30 k south of 3rd largest city;","","","","","","2010-07-14","07:30:00","4 hours","Priscilla Joyner","Chea Sokha","WCS","False","Actual","hunted","","","","Active surveillance","Yes","","WCS11610.0065","","","","","1990","WCS11610.0065","","2010-07-14","","","hunter","","","Wild","Bats","Scotophilus kuhlii","Scotophilus kuhlii","","","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","","","","","","","","","","No","","No","","No","","","","","","","","","","","","","","Yes","","","","FY1 Q4:  Jul 1 - Sep 30, 2010","","","3415","WCS11610.0065.O02","","Oral swab","","Frozen - other","","","","","Cryotube ","Lysis_buffer","","","","","","0.5","","","","","","","<b>Sample Location</b>: Hong Kong University<br/><b>Sample Location</b>: Hong Kong University<br/>","11/30/2010 4:09:31 PM","","False"
